id,title,company,location,category,created,description,salary_min,salary_max,contract_type,contract_time,salary_avg
4319874272,Urdu Interpreters Urgently Required In Blackburn,Language Empire,"Blackburn, Lancashire",Customer Services Jobs,2023-09-18T13:23:31Z,"are you looking for a urdu interpreter job in blackburn? do you want flexible hours with competitive rates? we are urgently recruiting for freelance urdu interpreters based in blackburn to work within various settings such as the nhs, local authorities, police, probation and other public and private organisations. established in 2001, language empire provides professional interpreting and translation services to the public and private sectors across the uk. we have been offering our services in…",20806.36,20806.36,contract,full_time,20806.36
5099007074,Principal Mechanical Engineer,Alexander Associates Limited,"Caversham, Reading",Engineering Jobs,2025-03-18T15:13:21Z,"we are seeking a principal mechanical engineer , specialising in water and wastewater infrastructure and non-infrastructure projects. this is a fantastic opportunity for a motivated and experienced engineer to take a lead role in delivering high-impact projects within a growing and dynamic industry. key responsibilities: lead and oversee the design, planning, and execution of mechanical engineering aspects of projects. provide technical expertise and guidance to mechanical engineers and project…",68733.16,68733.16,unknown,unknown,68733.16
5113469682,Product Marketing Manager,Investoo Group,UK,IT Jobs,2025-03-27T13:44:56Z,"investoo group is a leading fintech marketing company at the forefront of the cryptocurrency, fx, shares, and derivative trading industries. through our portfolio of high-traffic websites, we connect users with top-tier trading partners, providing them with valuable insights, news, and educational content. we run some of the biggest marketing campaigns in the industry across 10 languages, and our global team collaborates with global experts to drive traffic, branding, and exposure for our partn…",40000.0,65000.0,unknown,full_time,52500.0
5194953875,HR Advisor,Workman LLP,"Guildford, Surrey",HR & Recruitment Jobs,2025-05-12T17:50:15Z,"about the role as an hr advisor, you will play an important role in supporting our people and line managers covering the entire employee life cycle. the role will include managing employee relations cases, absences, wellbeing, performance management, flexible working requests and guiding managers on people related matters. additionally, the role will expect you to support the hr team delivering hr projects that contribute to our people strategy and being an advocate of our employee values. what…",42000.0,46000.0,unknown,full_time,44000.0
5184807402,CCTV Engineer,YOYO academy,"Birmingham, West Midlands",Maintenance Jobs,2025-05-07T08:09:01Z,"fire & security installation engineer our client is a uk market leader in designing, installing, and maintaining integrated security, fire, communications, and life safety systems for commercial and industrial clients about the role: we are seeking a skilled and dedicated fire & security installation engineer to join our team. in this role, you will be responsible for installing fire, intruder alarm, and cctv systems across a variety of commercial and industrial environments. they currently hav…",30000.0,39000.0,permanent,full_time,34500.0
5162207672,PE Teacher,Teaching Personnel Ltd,"Reading, Berkshire",Teaching Jobs,2025-04-25T12:41:09Z,"pe teacher south east england, berkshire, reading permanent, full-time £120 - £190 per day job duties: plan and deliver pe lessons to students develop and implement engaging and interactive physical education programmes evaluate student progress and provide feedback organise and supervise sports activities and events promote a healthy and active lifestyle among students required qualifications: qualified teacher status (qts) specialisation in physical education education: bachelor's degree in p…",31200.0,49400.0,contract,full_time,40300.0
5169591903,Asset Lead - Structures,Gattaca PBS Bullhorn,"London, UK",Trade & Construction Jobs,2025-04-30T01:23:11Z,"the asset lead - structures will sit within the asset investment team reporting to the asset investment manager. this role will work closely with the rest of the connect plus team, connect plus services (the o&m company) and other key project stakeholders, to oversee all asset management activities for highways structures assets (i.e., bridges, viaducts, gantries, tunnels, retaining walls, etc). from a client-side perspective, this role will own and improve asset management strategies for struc…",75000.0,85000.0,permanent,full_time,80000.0
5192137368,Year 1 Teacher,London Teaching Pool LTD,"Hanworth, Feltham",Teaching Jobs,2025-05-10T12:48:09Z,"year 1 teacher – primary school – hounslow – september 2025 – permanent position tltp are currently working in partnership with a nurturing and inclusive primary school in hounslow, seeking a committed and enthusiastic year 1 teacher to join their key stage 1 team from september 2025 on a full-time, permanent basis. this position is open to both experienced teachers and early career teachers (ects). year 1 teacher position in hounslow year 1 teacher – full-time ks1 role in a two-form entry sch…",33075.0,50471.0,permanent,full_time,41773.0
5177532309,Primary Class Teacher,Tradewind Recruitment,"West Thurrock, Grays",Teaching Jobs,2025-05-03T01:29:40Z,"join a wonderful primary school in the thurrock area of essex - starting september 2025 location: thurrock, essex ready for a fresh start this september? whether you're an early career teacher (ect) just beginning your teaching career or already have classroom experience, this could be the opportunity you've been looking for. we're working with a fantastic primary school in the felixstowe area to find a vibrant, creative primary teacher who's ready to inspire young minds and become part of a su…",37341.14,37341.14,permanent,full_time,37341.14
5139785360,Bodyshop Valeter,Holt Recruitment,UK,Customer Services Jobs,2025-04-11T00:39:58Z,"bodyshop valeter: - salary: up to £30,000 per annum - permanent role currently looking for an experienced car valeter to join a leading accident repair centre inbodyshop valeter: - salary: up to £30,000 per annum - permanent role currently looking for an experienced car valeter to join a leading accident repair centre in the carshalton area. youll be dealing with a wide range of vehicles from volume right through to prestige brands you must be productive and work to a high standard. key respons…",30000.0,30000.0,permanent,unknown,30000.0
5168379057,Account Manager,MADEC Connect,"Devonport, Plymouth",HR & Recruitment Jobs,2025-04-29T10:58:15Z,"introduction madec is a not for profit organisation operating in south australia, victoria, queensland, new south wales and tasmania. we believe a job can change a life and we are driven to help people in financial or social disadvantage. through employment services, vocational training, labour hire, and other services and programs, we empower people; connect with support; enhance skills and confidence; and provide opportunities to reach the goal of employment. description madec is an approved …",35435.74,35435.74,unknown,full_time,35435.74
5174351558,Customer Support / Admin Support Roles,Tate,"Guildford, Surrey",IT Jobs,2025-05-01T19:56:29Z,"customer support / admin support roles multiple roles from entry level to experienced immediate start £25k-£35k dep on exp based local to guildford, surrey we are currently recruiting for a number of customer service and admin support roles in and around the guildford area. would suit either recent graduates or someone with some office based experience in administration/customer services. please be aware this advert will remain open until the vacancy has been filled. interviews will take place …",25000.0,35000.0,permanent,full_time,30000.0
5156158690,Business Analyst,Ignite Digital,"Bristol, South West England",IT Jobs,2025-04-22T13:46:32Z,"business analyst hybrid working - bristol experienced business analyst is required by a leading international professional services organisation to play a key role on a digital transformation programme migrating from microsoft dynamics ax to a new best of breed / enterprise integration platform and to assist with the implementation of new erp solutions including workday, elite 3e and intapp. the role. as an experienced business analyst you will be responsible for capturing, analysing & document…",61195.77,61195.77,contract,unknown,61195.77
5160739088,Reception Teaching Assistant,Tradewind Recruitment,"Higher Bebington, Wirral",Teaching Jobs,2025-04-24T19:44:34Z,"reception teaching assistant - full-time | bebington, wirral are you a dedicated teaching assistant with a passion for early years education? tradewind recruitment is proud to be working with a welcoming 2-form entry c of e primary school in bebington, wirral , to recruit a full-time teaching assistant to support a reception class . this rewarding role is all about helping young learners thrive-providing vital classroom support and contributing to a positive, engaging, and nurturing environment…",23124.0,24700.0,unknown,full_time,23912.0
5195910704,Occupational Therapist,HCRG Staffing,"Heywood Distribution Park, Heywood",Healthcare & Nursing Jobs,2025-05-13T07:45:41Z,"hcrg staffing are looking for a band 7 occupational therapist (ot) to work in rochdale, manchester. excellent pay rate of £31 per hour. job details: previous experience working at senior level and must be able to lead on upper limb service. ideally experience working in community setting and experience working within paediatrics setting. driving licence required as this is a community role to start asap on a 3 month locum contract initially. 30 hours per week ideal monday - friday. know any oth…",0.0,64480.0,contract,full_time,32240.0
5190322041,Parcel Delivery Driver,Flow Logistics,"Glasgow, Scotland",Logistics & Warehouse Jobs,2025-05-09T13:28:22Z,"- van driver - hillington - excellent earning potential - immediate starts - apply today! - no experience needed, full paid training provided - no van required, use your car! we are looking for delivery drivers to join our growing team. our client is one of the uk's best-known parcel delivery companies based in hillington. benefits: immediate starts specific route allocation every day - get to know customers & develop great relationships no van, no problem! use your car! van arrangements can be…",26000.0,52000.0,permanent,full_time,39000.0
5177530045,Children's Residential Support Worker (Temp-to-Perm),Leader Recruitment Group,"Hayling Island, Hampshire",Social work Jobs,2025-05-03T01:27:35Z,"please note: this position does not offer visa sponsorship. applications from individuals currently sponsored elsewhere or seeking to switch sponsorship will not be considered children's residential support worker (temp-to-perm) role overview as a residential support worker, you will play a vital role in delivering high-quality care, support, and guidance to children and young people within a residential setting. you will work collaboratively within a dedicated team to create a safe, nurturing,…",28288.0,30368.0,permanent,full_time,29328.0
5190321979,Field Service Technician,ACS Staffing Solutions.co.uk,"Rushden, Northamptonshire",Engineering Jobs,2025-05-09T13:28:21Z,"field service technician location - rushden - field based - nationwide travel required salary - £25,000 - £28,000 doe hours: 37.5 hours per week, 9:00am – 5:30pm, early finish on a friday at 4pm our client who has a reputation of over 25 years in the manufacturing industry is looking for a candidate who can provide technical support to technical services department to ensure a consistently high quality and accurate service is provided to our customers & engineers. the purpose of the role provid…",25000.0,28000.0,permanent,full_time,26500.0
5145598585,Nursery Assistant (SEN),Vision for Education Ltd,"South Bersted, Bognor Regis",Teaching Jobs,2025-04-15T12:36:33Z,"nursery assistant chichester, west sussex £13.68 - £14.50 per hour (salary is depending on experience and/or qualifications and will be discussed at registration) asap – ongoing temporary contract with no expiry, can be either full time or part time the school and role: shape the future of young children as a nursery assistant in chichester, west sussex. work with children aged 0-5 and provide a nurturing and stimulating environment for their development. foster academic, personal, and social g…",28454.0,30160.0,contract,part_time,29307.0
4533707009,Design Technology Teacher - Impressive School in Gloucester - Easter 2024,Wayman Group,"Gloucester, Gloucestershire",Teaching Jobs,2024-01-19T20:03:15Z,"design technology teacher required for a school situated around the gloucester area, the school is looking for either an experienced design technology teacher or an ect design technology teacher to start in easter on a full-time basis. the ideal design technology teacher will be able to teach design technology to ks3/4, be passionate about teaching and have the drive to succeed in the classroom. you will be joining a school which has pupils with a wide range of abilities including highly gifted…",30000.0,46525.0,unknown,full_time,38262.5
5178477808,Sports Coach,Protocol Education,"Hyde Park, Leeds",Teaching Jobs,2025-05-03T12:46:55Z,"role: sports coach/ physical education teacher location: leeds/wakefield start date: asap/september 2025 are you a sports graduate considering a career as a physical education (pe) teacher or an aspiring sports coach looking to gain further experience working with young people? you may be a qualified pe teacher looking for a new challenge, or more flexibility for a better work-life balance. protocol education are in partnerships with multiple schools across leeds & wakefield, who require sports…",23400.0,44200.0,contract,part_time,33800.0
5151498106,Production Operative,Recruit4staff,"Marlston-Cum-Lache, Chester",Manufacturing Jobs,2025-04-18T12:37:09Z,"recruit4staff is proud to be representing their client, a leading manufacturing company in their search for production operative to work in wrexham industrial estate. for the successful production operative our client is offering: £13.19 per hour rotational shifts 6 am - 2 pm / 2 pm - 10 pm monday to friday temp to perm opportunity training and development opportunities the role – production operative: operating machinery to set specifications to cut and shape glass ensuring correct lens alignm…",27435.0,27435.0,contract,unknown,27435.0
5190321326,Associate Dentist,The PSS Group,"Halifax, West Yorkshire",Healthcare & Nursing Jobs,2025-05-09T13:27:46Z,"associate dentist halifax mixed nhs/private practice | ideal for expanding invisalign & composite bonding portfolio are you an ambitious associate dentist looking to grow your expertise in invisalign and composite bonding while benefiting from a strong private patient base? our well-established, mixed nhs/private practice in halifax is offering an exciting opportunity for a motivated clinician. with a 50/50 private split and a great uda rate, this role is perfect for a dentist eager to expand t…",56307.63,56307.63,unknown,part_time,56307.63
4734597638,Field Care Supervisor,Caremark - Nuneaton & Bedworth,"Nuneaton, Warwickshire",Healthcare & Nursing Jobs,2024-06-13T15:46:59Z,you will be responsible for implementing field-based quality control systems and providing support to all care assistants within a defined area. principal responsibilities support and manage a team of care assistants to be on-call in case of emergency to maintain close liaison with both the care manager and care coordinator act as a link between the customer and the office oversee care quality control monitor and supervise care service what we look for it’s important to us that all caremark fie…,22.0,24.0,unknown,unknown,23.0
5164811308,Mechanical Fitter (HGV / LCV),Rise Technical Recruitment,UK,Engineering Jobs,2025-04-26T20:21:59Z,"mechanical fitter (hgv, lcv, plant, reme, agricultural) £32,000 - £48,000 technical training progression as company grows 31 days holiday pension workshop based role commutable from andover, winchester, salisbury, amesbury, basingstoke and the surrounding areas. are you a mechanically minded engineer with a background in hgv, lcv, agricultural, ex-reme, plant or a similar, looking to join a well-established specialist company who will provide full industry training into hgv to become an exp…",32000.0,48000.0,permanent,full_time,40000.0
5161681117,UK & Ireland Sales Manager - Audio & Acoustics,The Audio Programmer,"The City, Central London",Sales Jobs,2025-04-25T04:55:23Z,"this is a remote position. uk & ireland sales manager - audio & acoustics remote working in the uk £40-50k commission uk driving license required this is an interesting role for a b2b sales person who has strong technical understanding in the world of audio technology and acoustics - perhaps you have an audio or electronic engineering background and have moved into a sales or business development role, or this would also suit someone working in av or audio sales, looking for a role with a more…",30000.0,50000.0,permanent,unknown,40000.0
5149408669,Part Time Cleaner,Kingdom Security,"Moston, Middlewich",Part time Jobs,2025-04-17T12:35:49Z,"an excellent opportunity has arisen to join kingdom cleaning as a part time cleaner working at site in middlewich, cw10 area. hours: on average 15 hours per week, shifts as per site rota. monday to friday 06:00am - 09:00am or 16:00pm - 19:00pm. pay rate: £12.21 per hour. what’s in it for you? contributory pension scheme. a friendly and supportive team. training, career development & progression opportunities. overtime opportunities. access to advanced / early pay scheme. kingdom colleague app i…",25396.0,25396.0,unknown,part_time,25396.0
5177701216,Inventory Team Leader - Count Manager,RGIS,"Walkern, Hertfordshire",Retail Jobs,2025-05-03T03:22:45Z,stock taker - supervisor rgis inventory specialists what you will receive as a retail stock taker supervisor: competitive starting rate up to £3.00 per hour additional performance based bonus flexible working hours based on the availability you provide to us performance bonuses minimum weekly contracts for 16–32 hours dependent upon availability work schedules received three weeks in advance via our dedicated app fantastic progression opportunities company transport provided for non-drivers hol…,11.0,14.0,permanent,unknown,12.5
5048211566,Vehicle Technician / MOT Tester,Perfect Placement,"Crawley, West Sussex",Engineering Jobs,2025-02-13T11:52:53Z,"vehicle technician / mot tester salary: £36,000 - £42,000 basic (doe & hours worked) £6,000 - £12,000 annual bonuses hours: monday - friday 8:00 am - 5:30 pm saturday mornings (8:00 am - 1:00 pm) – our client prefers every saturday but can discuss a rota an exciting opportunity has become available for an automotive vehicle technician / mot tester within a independent service centre located in crawley. our automotive client has a need for a vehicle technician or car mechanic who is motivated …",42000.0,54000.0,permanent,full_time,48000.0
5183644498,HGV Class 1 Driver,Elite Employment Solutions LTD,"Skelmersdale, Lancashire",Logistics & Warehouse Jobs,2025-05-06T19:37:04Z,"hgv class 1 drivers - general haulage work - skelmersdale we are recruiting hgv class 1 drivers for work at leading logistics company, based in skelmersdale. as part of the logistics team, you will be responsible for carrying out a mixture of local and distance work to rcds across the uk. if you have 12 months hgv class 1 experience, we can offer flexible shift patterns and start times to suit your needs. hours the transport department operates 24 hours a day, 7 days per week and we can offer f…",34964.0,40788.0,unknown,full_time,37876.0
4470372467,RE Teacher - Brilliant School in Manchester,Wayman Group,"Manchester, Greater Manchester",Teaching Jobs,2023-12-08T20:21:07Z,this is an excellent opportunity for an ambitious teacher of re to join an ofsted ‘outstanding’ school. the school is looking to an ect or experienced re teacher to teach on a full time and permanent basis. they are proud to be one of the highest performing schools in manchester and as such they are oversubscribed with a waiting list to join their community. · asap start · permanent · re teacher role · teaching re to gcse and a-level · manchester · mps1 – ups3 salary · full time · ect or experi…,30000.0,46525.0,permanent,full_time,38262.5
4946825289,Vehicle Technician,Perfect Placement,"Epsom, Surrey",Engineering Jobs,2024-11-21T16:34:11Z,vehicle technician uncapped on target earnings; achieving and exceeding labour budgets 25 days holiday plus bank holidays private health care employee car scheme discounted servicing and mechanical repairs and parts manufacturer accreditation offered for vehicle technician; electric & hybrid vehicle technician an exciting opportunity has become available for an automotive vehicle technician / vehicle mechanic within a well-established dealership located in epsom . our automotive client has a ne…,36000.0,45000.0,permanent,full_time,40500.0
5149408818,Registered Children's Home Manager,Puro Search,"Erdington, Birmingham",Social work Jobs,2025-04-17T12:35:58Z,"registered children's home manager location: erdington salary: £45,000 per annum job type: permanent about us: we are a reputable provider of high-quality residential care for children and young people with learning disabilities (ld) and emotional and behavioral difficulties (ebd). our mission is to create a safe, nurturing, and supportive environment where each child can thrive and reach their full potential. job description: key responsibilities: 1. leadership and management: - provide strong…",45000.0,45000.0,permanent,unknown,45000.0
5171375916,Private Client Solicitor,Sacco Mann,"Sheffield, South Yorkshire",Legal Jobs,2025-04-30T21:03:06Z,"one of our well established, sheffield based law firm clients is looking for a solicitor specialising in wills and lpa's! the firm have continued to excel and become a firm who boast high-quality work in a flexible and friendly environment. not only do they show that extra bit of care to their clients, but they heavily invest in their people too, creating a supportive and friendly atmosphere where the spirit of cooperation and integrity drives everything they do. there is plenty of scope for pe…",37822.19,37822.19,permanent,full_time,37822.19
5162949748,Drainage Engineer,Rise Technical Recruitment,UK,Engineering Jobs,2025-04-25T20:30:26Z,"drainage engineer £32,000 - £42,000 overtime training excellent company benefits hertford (commutable from: enfield, hatfield, epping, harlow, stevenage, potters bar, cheshunt, barnet or surrounding areas) do you come from a drainage background? do you want to join a well-established business that offers training and overtime? this is the opportunity to join a market-leading business where you will be able to enhance your skills and maximise earning through overtime. the company are a specia…",32000.0,42000.0,permanent,full_time,37000.0
4486007232,French Teacher - Wonderful School in Manchester,Wayman Group,"Manchester, Greater Manchester",Teaching Jobs,2023-12-18T19:10:24Z,are you a french teacher looking to join a fantastic school from january? wayman education is recruiting a french teacher for a full-time position to start january in a lovely school in manchester. the successful french teacher will be able to teach to gcse and a-level teaching. this position is suitable for an experienced or ect french teacher. · french teacher · tlr available · full time · january start · ‘outstanding’ school · manchester school information the schools staff are passionate ab…,30000.0,46525.0,unknown,full_time,38262.5
5195910641,Residential Care Manager,Jupiter Recruitment,"Kimbridge, Romsey",Social work Jobs,2025-05-13T07:45:28Z,"an exciting new job opportunity has arisen for a committed registered manager to work in an exceptional residential care home based in the romsey, hampshire area. you will be working for one of uk's leading health care providers this service offers a home for life for adults with severe learning disabilities and complex restrictive behaviours, usually associated with autism, including self-injury to be considered for this position you must hold an nvq/qcf level 5 in health & social care as the …",0.0,40000.0,permanent,full_time,20000.0
5148191760,Control Systems Engineer,Rise Technical Recruitment,"Stokesley, Middlesbrough",Engineering Jobs,2025-04-16T20:26:29Z,"control systems engineer £40,000 - £50,000 training progression healthcare hybrid working holidays excellent company benefits commutable from: middlesborough, newcastle, durham, york, northallerton, thirsk, hartlepool, whitby, darlington, sunderland are you a control systems engineer looking for an exciting opportunity within an industry-leading company that offers excellent benefits and plenty of opportunities for career development. become part of a specialist engineering firm driving i…",40000.0,50000.0,permanent,full_time,45000.0
5185104526,Wood Machinist Mornings,Thorn Baker Group,"Donington Le Heath, Coalville",Manufacturing Jobs,2025-05-07T12:47:43Z,"morning wood machinists needed in coalville our client based in coalville, le67 are keen to recruit wood machinists to join their team. this is an excellent opportunity for candidates to have a full time contract after 12 weeks! our client offers: days of work: monday to friday hours of work : 06:00 - 14:00 salary: £13.02ph overtime: £19.53 after 37.5 hours and saturdays and £26.04 on sundays permanent position after 12 weeks on-going training & support offered what the job include: using hand…",27081.0,54163.0,permanent,full_time,40622.0
5167536387,Psychology Graduate,Tradewind Recruitment,"Ashford, Kent",Graduate Jobs,2025-04-29T01:22:05Z,"psychology graduate - ashford monday to friday - 8:30am to 3:30pm - £88.94 per day are you a psychology graduate looking for an exciting opportunity in the education sector? tradewind recruitment is currently seeking a psychology graduate to work as a teaching assistant in schools within ashford , supporting secondary and primary aged students with profound and multiple learning difficulties (pmld). in this role, you'll help ensure that the work set by the teacher is effectively delivered, mana…",22880.0,23400.0,unknown,full_time,23140.0
5187675016,Relief Security Officer,Anchor Group Services,"Somers Town, North West London",Customer Services Jobs,2025-05-08T03:38:54Z,"job role: relief security officer working hours: zero hours pay: £13.85 per hour location: british medical association, london, wc1h 9jp reporting to: operations manager overview an exciting opportunity has arisen at anchor group services, for an experienced security officer to join our established security team based at the british medical associations in london. the successful candidate must have a valid sia licence as a minimum. you will be required to provide a high level of customer servic…",28808.0,28808.0,permanent,unknown,28808.0
5010282872,Vehicle Damage Assessor,Perfect Placement,"Stourbridge, West Midlands",Logistics & Warehouse Jobs,2025-01-14T17:05:06Z,"vehicle damage assessor / estimator monday – friday only (8am – 5pm) earn up to £45,000 performance bonus our client based in stourbridge requires a vehicle damage assessor (vda) / estimator to join their team. the successful vehicle damage assessor / estimator will be working within a growing automotive accident repair centre. our client requires a talented and efficient vehicle damage assessor to join their team. duties as a vehicle damage assessor: liaising with bodyshop and insurance compan…",40000.0,45000.0,permanent,full_time,42500.0
4480023719,RE Teacher - One of Manchester's Best All Girls Schools,Wayman Group,"Reading, Berkshire",Teaching Jobs,2023-12-14T18:45:54Z,re teacher required to work on a full-time position outstanding girls school based in greater manchester re teacher to join a highly successful and well-resourced department wayman education is looking for a re teacher to work within a highly prestigious girls school in manchester . the successful re teacher will be expected to teach at ks3 & ks4. the department is well resourced and boasts and approachable and supportive head of department. this is a fantastic opportunity to join a highly suc…,30000.0,46525.0,unknown,full_time,38262.5
5158044322,Private Client Legal Secretary,ENL,"Sutton Coldfield, West Midlands",Legal Jobs,2025-04-23T13:34:23Z,"private client secretary west midlands, £23,000 to £25,000. ideally you will have at least 6 months experience in private client matters. generous remuneration, productive working environment, inspiring peer group and a caring culture. there is so much more to tell you about this opportunity, so call me and we can discuss in further detail. call theresa on 0121 454 1004 or email theresa.lucasenllegal.co.uk job ref:9476 private client secretary: as the chosen private client secretary, you will b…",23000.0,25000.0,permanent,full_time,24000.0
4909064884,Conceptual Creative - Solo or duo - Hybrid - Freelance Talent Pool,Zinc Network,"London, UK",Creative & Design Jobs,2024-10-21T16:41:53Z,"introducing zinc network zinc network is a business dedicated to meaningful, measurable change. zinc conceptualises and creates programs, interventions, and strategic communications campaigns around some of the world’s most complex problems – from disinformation to extremism, media capture to authoritarianism. we are headquartered in london with offices in washington, d.c., and warsaw with 80 team members from diverse professional and cultural backgrounds. zinc works with a broad range of gover…",39309.06,39309.06,contract,unknown,39309.06
5148249424,Employment Partner,Sacco Mann,"Holbeck, Leeds",Legal Jobs,2025-04-16T20:55:52Z,"an exciting opportunity has arisen for an employment solicitor at partner/legal director level to join a regionally renowned law firm in leeds city centre. this is a great opportunity to take a role at a well-established practice based in leeds inside a large and well-structured team. you will have the opportunity to develop your own skills as well as helping to develop the team with your own knowledge and skill-base. the team are steadily growing, and have consistently had a high retention rat…",95000.0,145000.0,permanent,full_time,120000.0
5103831567,Accounts and Audit Senior,TPF Recruitment,"The Bourne, Farnham",Accounting & Finance Jobs,2025-03-21T03:06:07Z,"tpf recruitment, surrey's leading provider of accountancy practice opportunities, are currently recruiting for an accounts and audit accountant. those qualified by experience will also be considered. this is for a small-mid sized practice with a strong local reputation. in this role you can take advantage of a varied workload and will be responsible for: the preparation and submission of financial accounts for ltd companies, llps and nfps preparing management accounts for a range of clients sup…",40000.0,55000.0,permanent,unknown,47500.0
5118742176,Qualified Residential Conveyancer,VacantC Legal Recruitment,"Sandbach, Cheshire",Legal Jobs,2025-03-30T13:15:06Z,"we have an exciting opportunity for you to join an energetic conveyancing team to help support and promote a successful brand. we are looking for a highly motivated solicitor, legal executive, licensed conveyancer or equivalent with a desire to succeed and thrive, to work within an existing busy residential conveyancing department. in return our client is offering you an attractive benefits package, a chance for you to be part of a forward-thinking local firm with dedicated support. your duties…",45000.0,50000.0,unknown,unknown,47500.0
5176094151,Teaching Assistant,Supply Hive LTD,"Wokingham, Berkshire",Teaching Jobs,2025-05-02T13:27:30Z,"we are currently seeking a dedicated and nurturing teaching assistant to join a welcoming and inclusive primary school in wokingham. this opportunity is open for an immediate start or a september 2025 start, offering flexibility for the right candidate. the school has a strong community ethos and a commitment to supporting all learners, including those with additional needs. as a teaching assistant, you will play a vital role in supporting pupils both in and out of the classroom. this role is p…",23400.0,23400.0,contract,full_time,23400.0
5062735089,Associate Account Executive,The Bliss Group,"London, UK","PR, Advertising & Marketing Jobs",2025-02-25T08:13:06Z,"who we are: the bliss group is an analytics-driven marketing communications firm centered on strong values and a commitment to training you to accelerate your personal career development. our continued growth is opening new opportunities for all levels within our firm, particularly in our core sectors of financial services, professional services, healthcare, and technology. we are always looking for team members who are passionate about our industry, our clients and making a difference in our s…",38624.96,38624.96,contract,unknown,38624.96
4582779163,"Reception Teacher| Inspiring School in Southend-on-Sea, Essex| March start",Wayman Group,"Essex, Eastern England",Teaching Jobs,2024-02-26T18:53:43Z,"are you a caring, determined, and passionate qualified primary teacher looking for an exciting reception teacher role from march 2024? do you want to work in a school that is dedicated to nurturing well-rounded, confident children equipped for their future? if so, wayman education wants to hear from you wayman education is looking for a reception teacher based in the heart of southend-on-sea, essex this is an opportunity to work within a good two-form entry primary school in southend-on-sea, es…",31350.0,47839.0,permanent,full_time,39594.5
5192139109,Supply Cover Supervisor Llanelli,Teaching Personnel Ltd,"Llanelli, Carmarthenshire",Teaching Jobs,2025-05-10T12:48:55Z,"cover supervisor – secondary schools – llanelli location: llanelli, carmarthenshire job type: supply / term-time only start date: ongoing, with immediate placements available looking to gain valuable classroom experience while working around your schedule? we are hiring cover supervisors in llanelli to support secondary schools with planned and emergency teacher cover. this role is ideal for graduates, aspiring teachers, and professionals with experience working with teenagers. job description:…",26000.0,28600.0,contract,unknown,27300.0
5162207613,SEN TA - Croydon,Teaching Personnel Ltd,"South Croydon, South East London",Teaching Jobs,2025-04-25T12:41:07Z,"job advertisement: teaching assistant (sen school) – croydon position: teaching assistant (sen) location: croydon, london salary: competitive, based on experience contract type: full-time/part-time (flexible options available) start date: asap about the role: teaching personnel is seeking a dedicated and compassionate teaching assistant to join a supportive special educational needs (sen) school in croydon. this role involves working with students who have a range of learning difficulties, incl…",23400.0,33800.0,contract,part_time,28600.0
5192157791,"Senior SW, Edge of Care",Pertemps,"South Yorkshire, Yorkshire And The Humber",Social work Jobs,2025-05-10T13:06:25Z,"senior social worker - edge of care £35.00 per hour south yorkshire 37 hours p/w, hybrid working we are excited to offer a fantastic opening for a senior social worker within an edge of care team in south yorkshire! this ongoing and full-time opportunity allows you to work intensively with children and young people, aged 10-18 years, who are at immediate risk of entering the care system. the role is not only financially rewarding with an £35 hourly rate, but also personally fulfilling, giving y…",72800.0,72800.0,unknown,full_time,72800.0
5105040932,Integration Manager,RTX Corporation,"Barrow, Clitheroe",IT Jobs,2025-03-21T18:34:49Z,"date posted: 2025-03-20 country: united kingdom location: gbr01:harlow, essex, kao one, kao park, harlow, cm17 9na position role type: unspecified integration manager primarily home-based but must be prepared to travel to support internal, customer and supplier meetings. about us: at raytheon uk, we take immense pride in being a leader in defence and aerospace technology. as an employer, we are dedicated to fuelling innovation, nurturing talent, and fostering a culture of excellence. joining ou…",53211.54,53211.54,unknown,unknown,53211.54
5192137065,Retail Security Officer,Kingdom Security,"Baillieston, Glasgow",Customer Services Jobs,2025-05-10T12:48:00Z,"kingdom services group are a key partner to morrisons supermarkets, and we have a great opportunity for a retail security officer to join our team. if you have an sia licence and are looking for a role where you will be supported and offered development opportunities, we would like to hear from you! where : glasgow, g34 area. when: we’re looking to get the right person in to the team with an immediate start! salary: £12.21 per hour. hours: on average 40 hours per week, shifts as per site rota. …",25396.0,25396.0,unknown,unknown,25396.0
4571362017,Vehicle Technician,Perfect Placement,"Guildford, Surrey",Engineering Jobs,2024-02-16T12:14:43Z,vehicle technician salary: £30 - £35k basic doe £5k ote hours: monday - friday 8am - 5.30pm with breaks 1 in 3 saturday mornings paid as overtime an exciting opportunity has become available for an automotive vehicle technician / vehicle mechanic within a family run privately run dealer group located in guildford . our automotive client has a need for a vehicle technician or vehicle mechanic who is motivated and able to work to their own initiative. the ideal motor trade vehicle technician wi…,35000.0,40000.0,permanent,full_time,37500.0
5042958091,Through Life Support (TLS) Engineer - Contractor Inside IR35,Safran Engineering Services UK Limited,"Pitstone, Leighton Buzzard",Engineering Jobs,2025-02-08T16:27:33Z,"in order to develop and expand the capabilities of safran engineering services in the uk, we are looking for some contractor support to join our growing team at pitstone. the role is initially for 6m, inside ir35 and based onsite. you will be the focal point for any technical engineering investigation support requirements to support on time delivery of product / customer technical queries . key responsibilities & duties to be the focal for engineering to operations and product support within se…",54892.27,54892.27,contract,unknown,54892.27
